kma_jid,t_max,t_diff,t_avg,hu,pd_in,HW
20160720_GB,26.883333333000003,5.9458333333,23.379166667,80.0875,74,0
20160720_GG,32.669047619000004,9.483333333300001,27.95952381,69.461904762,218,0
20160720_GJ,32.7,9.9,27.3,72.6,42,0
20160720_GN,30.072727273,9.0136363636,24.963636364,73.44090909100001,58,0
20160720_GW,29.005555555999997,8.9888888889,23.916666666999998,77.43333333300001,39,0
20160720_IC,31.57,7.32,27.91,88.07,49,0
20160720_JB,32.613333333,10.8,27.066666667,72.626666667,72,0
20160720_JJ,30.25,4.75,27.1,82.15,13,0
20160720_JN,30.459090909,8.1772727273,26.022727273,75.295454545,50,0
20160720_SU,32.9,8.9,28.6,62.5,247,0
20160720_US,26.3,5.7,23.0,85.4,13,0
20160721_BS,27.9,6.3,24.4,73.6,84,0
20160721_CB,31.04,9.38,25.72,68.586666667,28,0
20160721_CN,32.00625,9.39375,27.10625,78.4125,43,0
20160721_DG,29.2,8.1,24.1,69.1,59,0
20160721_DJ,31.6,9.4,27.0,74.6,46,0
20160721_GB,27.65,7.8083333333,23.375,77.6625,65,0
20160721_GG,31.816666667,7.8214285714,27.495238095,68.273809524,211,0
20160721_GJ,33.1,10.1,27.4,72.8,42,1
20160721_GN,29.554545455,8.4545454545,24.627272726999998,75.8,66,0
20160721_GW,28.461111110999997,8.472222222200001,23.666666666999998,77.15,33,0
20160721_IC,31.51,6.64,27.87,84.86,52,0
20160721_JB,32.62,10.22,26.966666667,71.94,81,0
20160721_JJ,29.3,3.9,27.1,84.6,11,0
20160721_JN,30.059090909000002,7.8181818182,25.672727273000003,76.477272727,68,0
20160721_SU,32.2,7.3,28.3,61.3,235,0
20160721_US,26.9,8.0,22.8,85.6,11,0
20160722_BS,28.2,6.6,24.5,75.0,75,0
20160722_CB,32.626666666999995,10.406666667,27.22,64.62,30,0
20160722_CN,32.9625,9.8,27.95,78.63125,67,0
20160722_DG,30.6,9.7,25.1,66.4,50,0
20160722_DJ,33.2,9.6,28.4,71.8,34,1
20160722_GB,29.275,9.7791666667,24.016666667,75.083333333,67,0
20160722_GG,33.716666667,9.266666666699999,28.692857143,68.72380952399999,180,1
20160722_GJ,32.2,8.6,27.3,78.3,36,0
20160722_GN,29.454545455,7.9409090909,24.636363636,77.518181818,63,0
20160722_GW,30.672222222,10.6,24.911111111,73.422222222,34,0
20160722_IC,32.29,6.55,28.42,87.36,46,0
20160722_JB,33.12,10.293333333,27.513333333000002,73.3,87,1
20160722_JJ,29.2,3.55,27.1,85.85,15,0
20160722_JN,29.754545455,6.990909090900001,25.709090909,79.240909091,42,0
20160722_SU,34.1,8.8,29.1,64.0,187,1
20160722_US,27.2,8.3,23.0,84.5,10,0
20160723_BS,29.5,7.3,25.3,77.6,15,0
20160723_CB,33.113333333,9.766666666699999,28.133333333000003,67.353333333,10,1
20160723_CN,32.425,8.50625,28.0625,80.05,15,0
20160723_DG,34.0,13.4,27.3,63.5,15,1
20160723_DJ,33.6,8.8,29.5,73.5,9,1
20160723_GB,30.95,10.65,25.116666666999997,77.075,24,0
20160723_GG,31.59047619,5.5166666667,28.297619048,76.711904762,44,0
20160723_GJ,32.8,9.7,27.9,76.5,12,0
20160723_GN,30.631818181999996,9.5818181818,25.563636364,76.6,17,0
20160723_GW,29.538888889000003,8.7166666667,24.738888889000002,80.572222222,6,0
20160723_IC,30.14,4.44,27.62,92.94,9,0
20160723_JB,33.453333333,10.973333333,27.68,74.106666667,16,1
20160723_JJ,30.7,5.2,27.65,84.55,2,0
20160723_JN,30.813636364,8.6727272727,26.313636364,80.045454545,16,0
20160723_SU,31.6,4.4,28.7,70.4,65,0
20160723_US,29.9,9.7,24.9,84.5,2,0
20160724_BS,30.4,7.1,26.7,85.1,0,0
20160724_CB,32.8,7.4733333333,28.566666667,74.02,1,0
20160724_CN,31.99375,6.9125,27.96875,85.75625,0,0
20160724_DG,36.0,12.6,27.6,73.3,1,1
20160724_DJ,32.9,6.5,29.6,76.8,1,0
20160724_GB,33.258333333,11.1625,27.216666667,79.025,0,1
20160724_GG,30.988095238000003,4.5452380952,27.976190476,82.98095238100001,9,0
20160724_GJ,34.2,8.8,29.3,79.5,0,1
20160724_GN,33.031818181999995,11.113636364000001,27.277272727,81.222727273,1,1
20160724_GW,28.222222222,5.1,25.227777778000004,86.744444444,1,0
20160724_IC,28.68,2.47,26.85,96.89,1,0
20160724_JB,33.473333333,9.7266666667,28.206666666999997,76.673333333,3,1
20160724_JN,32.431818182,8.3863636364,28.040909091,83.3,2,0
20160724_SU,30.1,3.1,28.0,77.9,12,0
20160724_US,33.3,11.6,27.4,84.8,0,1
20160725_BS,31.2,5.2,27.5,85.4,80,0
20160725_CB,32.486666667,6.8533333333,28.233333333,75.62,31,0
20160725_CN,31.88125,7.10625,27.78125,85.3125,56,0
20160725_DG,32.6,8.0,27.1,83.9,71,0
20160725_DJ,32.5,5.6,29.2,75.0,41,0
20160725_GB,30.891666667,6.7583333333,26.6375,88.05,65,0
20160725_GG,31.752380952,6.0285714286,28.138095238000002,82.945238095,238,0
20160725_GJ,33.9,7.9,29.6,77.6,48,1
20160725_GN,33.227272727,8.1636363636,27.740909091,84.595454545,69,1
20160725_GW,28.466666667,5.2222222222,25.233333333,88.25,51,0
20160725_IC,29.77,4.51,26.92,96.59,44,0
20160725_JB,32.886666667,7.82,28.373333333,77.593333333,91,0
20160725_JJ,31.2,5.1,28.4,82.2,18,0
20160725_JN,32.772727273,7.527272727300001,28.554545455,80.804545455,73,0
20160725_SU,31.4,5.0,28.4,75.3,228,0
20160725_US,31.7,7.5,26.7,93.4,15,0
20160726_BS,31.1,4.9,28.3,82.1,80,0
20160726_CB,33.206666667,9.8,28.066666667,69.246666667,37,1
20160726_CN,32.375,8.875,27.7625,82.85625,59,0
20160726_DG,35.0,9.6,29.7,68.6,57,1
20160726_DJ,33.3,9.1,29.0,73.5,22,1
20160726_GB,34.0,10.295833333,28.358333333,75.2125,56,1
20160726_GG,31.976190476,7.45,27.828571429,78.57619047600001,194,0
20160726_GJ,34.3,8.3,29.8,77.9,44,1
20160726_GN,33.118181818000004,8.1363636364,28.55,81.290909091,60,1
20160726_GW,30.316666667,7.3166666667,26.305555555999998,79.75,26,0
20160726_IC,29.18,4.1,26.93,96.26,54,0
20160726_JB,33.426666667,9.5666666667,28.346666666999997,75.826666667,88,1
20160726_JJ,31.5,5.0,28.75,83.05,7,0
20160726_JN,32.681818182,7.7909090909000005,28.5,82.218181818,62,0
20160726_SU,31.9,6.3,28.4,69.0,239,0
20160726_US,33.8,9.6,28.6,83.5,13,1
20160727_BS,32.2,5.9,28.7,80.0,76,0
20160727_CB,31.7,7.7933333333000006,27.54,74.813333333,30,0
20160727_CN,30.525,6.18125,27.46875,87.45,49,0
20160727_DG,36.1,10.3,30.3,63.5,56,1
20160727_DJ,31.8,5.9,28.7,77.9,20,0
20160727_GB,34.141666666999996,10.1875,28.820833333000003,71.108333333,60,1
20160727_GG,29.226190476,3.9047619048000004,27.238095238000003,83.926190476,199,0
20160727_GJ,32.8,6.5,28.8,82.0,31,0
20160727_GN,33.7,8.35,29.013636364,78.3,66,1
20160727_GW,29.238888889000002,5.0944444444,26.488888889000002,78.84444444399999,35,0
20160727_IC,28.02,2.23,26.64,96.54,49,0
20160727_JB,32.853333333,8.766666666699999,28.173333333000002,74.74,52,0
20160727_JJ,32.15,5.25,29.05,83.3,14,0
20160727_JN,32.213636364,7.0545454545,28.213636364,84.304545455,63,0
20160727_SU,28.9,2.2,27.6,76.4,205,0
20160727_US,33.6,8.5,29.0,77.3,10,1
20160728_BS,31.4,4.2,28.5,81.6,61,0
20160728_CB,32.98,8.64,28.266666667,67.6,20,0
20160728_CN,31.125,7.75,27.3375,82.725,48,0
20160728_DG,35.4,8.1,30.8,62.6,61,1
20160728_DJ,32.3,7.2,28.9,70.5,28,0
20160728_GB,34.4625,9.804166666699999,28.983333333,71.395833333,60,1
20160728_GG,30.773809524,5.4214285714,27.735714286,78.138095238,169,0
20160728_GJ,33.9,7.4,29.7,82.9,33,1
20160728_GN,33.068181818,6.5863636364,28.959090909,80.072727273,61,1
20160728_GW,31.866666666999997,7.8444444444000005,27.511111110999998,74.061111111,49,0
20160728_IC,28.13,3.77,26.09,96.02,47,0
20160728_JB,32.2,7.7866666666999995,27.993333333000002,76.206666667,81,0
20160728_JJ,32.95,5.35,29.2,83.9,13,0
20160728_JN,32.65,6.2909090909000005,28.986363636,84.663636364,59,0
20160728_SU,30.5,3.8,28.0,70.6,195,0
20160728_US,33.1,6.6,29.4,79.8,3,1
20160729_BS,31.9,5.8,28.7,81.8,68,0
20160729_CB,29.873333333,7.02,26.066666667,82.18,30,0
20160729_CN,30.31875,7.35,26.5125,89.6,49,0
20160729_DG,36.0,9.8,30.9,67.1,60,1
20160729_DJ,32.5,8.4,28.2,80.5,36,0
20160729_GB,33.508333333,10.45,28.216666667,75.1,61,1
20160729_GG,27.864285714,4.6214285714,25.688095238000002,90.123809524,145,0
20160729_GJ,35.3,7.7,30.5,79.0,32,1
20160729_GN,34.059090909,8.4545454545,29.090909091,80.786363636,59,1
20160729_GW,28.527777778,5.25,25.711111110999997,81.877777778,44,0
20160729_IC,27.88,4.66,25.54,96.76,36,0
20160729_JB,34.353333333,9.946666666699999,29.053333333,76.386666667,87,1
20160729_JJ,32.05,4.3,29.55,81.05,15,0
20160729_JN,33.777272726999996,7.531818181799999,29.409090909,82.145454545,58,1
20160729_SU,28.4,5.0,26.3,82.3,189,0
20160729_US,34.2,8.8,29.4,81.6,13,1
20160730_BS,32.7,5.9,28.8,81.1,18,0
20160730_CB,32.306666666999995,7.9,27.02,84.413333333,13,0
20160730_CN,32.3375,7.275,27.8875,89.51875,19,0
20160730_DG,35.1,9.4,29.7,70.5,19,1
20160730_DJ,34.0,7.7,29.1,81.5,13,1
20160730_GB,34.033333333,9.5666666667,28.375,78.104166667,18,1
20160730_GG,32.635714286,7.0904761904999996,28.15,82.67380952399999,45,0
20160730_GJ,34.5,7.5,30.4,77.8,8,1
20160730_GN,34.772727273,9.4545454545,29.272727273,78.745454545,17,1
20160730_GW,31.883333333000003,7.3388888889,27.466666667,80.777777778,8,0
20160730_IC,30.36,5.87,26.97,92.86,10,0
20160730_JB,34.32,9.1133333333,29.08,75.826666667,33,1
20160730_JJ,32.4,5.0,29.35,79.7,1,0
20160730_JN,33.409090909,7.3545454545,29.268181818000002,81.44090909100001,20,1
20160730_SU,33.0,6.6,28.6,73.5,38,0
20160730_US,31.9,5.8,28.9,86.6,4,0
20160731_BS,32.1,5.8,29.0,75.9,1,0
20160731_CB,33.773333333000004,9.4266666667,28.18,76.233333333,0,1
20160731_CN,33.30625,8.8125,28.01875,85.16875,0,1
20160731_DG,35.1,12.4,28.1,77.0,1,1
20160731_DJ,34.7,8.5,29.9,77.3,1,1
20160731_GB,33.858333333000004,9.9791666667,27.791666666999998,79.725,4,1
20160731_GG,32.980952381,7.3404761904999996,28.364285714,81.380952381,13,0
20160731_GJ,36.0,9.6,30.2,72.8,0,1
20160731_GN,35.095454545,10.35,28.609090909000003,78.454545455,0,1
20160731_GW,31.65,8.1833333333,26.494444444000003,83.54444444399999,2,0
20160731_IC,30.57,4.64,27.63,95.6,0,0
20160731_JB,33.926666667,9.32,28.44,76.4,2,1
20160731_JJ,31.05,4.35,28.75,78.75,0,0
20160731_JN,34.168181818,8.6272727273,29.168181818,77.640909091,1,1
20160731_SU,32.8,6.2,28.9,72.1,7,0
20160731_US,33.0,9.5,27.8,86.9,1,0
20160801_BS,31.8,7.0,27.8,81.8,652,0
20160801_CB,32.646666667,9.1,27.66,74.18,132,0
20160801_CN,32.1125,8.66875,27.4,85.14375,282,0
20160801_DG,34.3,10.9,27.6,74.5,288,1
20160801_DJ,32.9,7.6,28.7,78.6,216,0
20160801_GB,33.066666667,9.983333333300001,27.129166667,79.99583333300001,371,1
20160801_GG,32.066666667,7.0119047619,27.814285714,80.821428571,926,0
20160801_GJ,35.7,10.1,30.0,71.9,222,1
20160801_GN,34.068181818,10.25,27.263636364,82.85,475,1
20160801_GW,30.705555556,8.0666666667,26.05,82.272222222,99,0
20160801_IC,29.51,4.63,26.89,96.34,174,0
20160801_JB,33.32,9.68,28.033333333,76.113333333,417,1
20160801_JJ,32.2,5.7,28.9,73.25,34,0
20160801_JN,34.131818181999996,9.4727272727,28.8,77.454545455,296,1
20160801_SU,32.4,6.6,28.4,72.0,567,0
20160801_US,32.6,9.0,25.8,94.1,146,0
20160802_BS,31.1,5.9,27.3,79.9,101,0
20160802_CB,30.42,7.666666666699999,26.506666666999998,78.74,28,0
20160802_CN,30.94375,7.40625,26.68125,88.3125,55,0
20160802_DG,32.2,7.9,26.7,79.4,56,0
20160802_DJ,30.3,6.4,27.3,82.1,30,0
20160802_GB,30.533333333,7.458333333300001,25.758333333000003,85.8625,74,0
20160802_GG,30.85,6.2666666667,27.121428571,81.238095238,223,0
20160802_GJ,31.1,5.6,28.1,83.9,47,0
20160802_GN,32.818181818,9.5181818182,26.227272727,85.077272727,75,0
20160802_GW,29.966666667,6.8833333333,25.633333333000003,84.122222222,30,0
20160802_IC,29.97,5.01,26.85,96.21,49,0
20160802_JB,30.906666667,7.0133333333,26.846666666999997,80.266666667,93,0
20160802_JJ,31.05,4.15,28.55,78.65,11,0
20160802_JN,30.895454545,6.5227272727,27.318181818000003,84.790909091,55,0
20160802_SU,31.1,6.1,27.2,72.5,222,0
20160802_US,30.9,9.1,24.4,94.8,14,0
20160803_BS,31.1,6.2,27.3,80.9,61,0
20160803_CB,32.713333333,10.286666667,26.906666667,75.806666667,30,0
20160803_CN,32.625,9.725,27.03125,84.00625,53,0
20160803_DG,33.2,9.2,26.5,78.3,65,1
20160803_DJ,34.0,10.8,28.3,75.5,27,1
20160803_GB,31.2375,8.525,25.9,84.891666667,68,0
20160803_GG,34.095238095,10.335714286,28.642857143,71.12857142899999,210,1
20160803_GJ,31.9,7.8,26.6,88.5,23,0
20160803_GN,31.427272727,8.5,26.440909090999998,83.16818181800001,61,0
20160803_GW,31.594444444,9.1277777778,26.344444444,80.188888889,41,0
20160803_IC,32.24,7.3,28.1,87.4,46,0
20160803_JB,31.666666666999998,8.7466666667,26.713333333,78.22,70,0
20160803_JJ,28.7,3.75,27.25,83.25,15,0
20160803_JN,30.877272726999998,7.1454545455,26.604545455,86.872727273,47,0
20160803_SU,34.2,10.2,29.1,65.4,196,1
20160803_US,30.3,7.0,26.0,92.0,9,0
20160804_BS,31.7,6.2,28.3,76.3,70,0
20160804_CB,33.873333333000005,10.64,28.32,70.246666667,37,1
20160804_CN,34.3375,11.00625,28.425,81.0625,38,1
20160804_DG,33.8,10.3,27.7,73.4,45,1
20160804_DJ,35.5,11.0,29.9,70.8,34,1
20160804_GB,32.320833333,9.6541666667,26.9,79.45,72,0
20160804_GG,34.935714286,10.245238095,29.221428571,73.376190476,173,1
20160804_GJ,33.9,10.1,28.6,79.5,31,1
20160804_GN,32.4,8.4090909091,27.431818181999997,79.609090909,61,0
20160804_GW,32.277777778,10.005555556000001,26.661111111,76.166666667,43,0
20160804_IC,33.19,7.53,28.91,91.15,39,1
20160804_JB,34.086666666999996,10.786666667,28.086666667,76.5,76,1
20160804_JJ,31.35,6.3,27.7,84.55,16,0
20160804_JN,32.695454545,8.7181818182,28.081818182,79.209090909,50,0
20160804_SU,35.7,9.7,30.7,59.6,187,1
20160804_US,30.2,6.9,26.6,89.0,2,0
20160805_BS,32.0,6.6,28.1,77.1,85,0
20160805_CB,34.853333333,11.093333333,29.013333333000002,67.82,20,1
20160805_CN,34.23125,10.2625,28.75,81.35625,45,1
20160805_DG,34.5,11.1,28.5,67.9,43,1
20160805_DJ,35.8,10.3,30.7,69.0,37,1
20160805_GB,33.129166667,10.358333333,27.441666667,76.68333333300001,55,1
20160805_GG,35.369047619,10.302380952,29.814285714,71.726190476,156,1
20160805_GJ,35.1,10.0,29.7,77.3,34,1
20160805_GN,33.095454545,9.404545454500001,27.854545455,77.136363636,67,1
20160805_GW,32.944444444,12.038888889,26.65,73.855555556,38,0
20160805_IC,33.36,7.11,29.34,91.15,32,1
20160805_JB,34.24,10.1,28.42,77.673333333,72,1
20160805_JJ,31.05,5.2,28.25,86.45,22,0
20160805_JN,33.395454545,9.3090909091,28.472727273,77.490909091,53,1
20160805_SU,36.0,9.5,31.2,60.1,185,1
20160805_US,31.6,8.6,26.6,88.8,11,0
20160806_BS,32.7,7.3,28.9,77.9,15,0
20160806_CB,35.18,11.386666667,28.9,69.853333333,9,1
20160806_CN,34.1875,10.34375,28.35,82.025,14,1
20160806_DG,35.1,10.6,29.5,67.0,14,1
20160806_DJ,35.4,9.8,29.6,74.3,7,1
20160806_GB,33.958333333,11.220833333,28.0375,75.783333333,18,1
20160806_GG,34.757142857,9.483333333300001,29.638095238000002,72.985714286,62,1
20160806_GJ,34.5,8.4,29.7,78.6,9,1
20160806_GN,33.872727273,9.7409090909,28.440909090999998,76.395454545,22,1
20160806_GW,33.322222222,12.138888889,27.055555555999998,73.644444444,9,1
20160806_IC,33.32,7.16,29.12,88.42,8,1
20160806_JB,34.346666667,10.953333333,28.04,78.646666667,18,1
20160806_JJ,31.85,6.0,28.45,84.0,4,0
20160806_JN,33.463636364,9.140909090900001,28.563636364,78.804545455,15,1
20160806_SU,34.0,7.4,30.5,64.8,36,1
20160806_US,33.0,9.8,27.9,84.9,2,0
20160807_BS,33.0,6.5,29.5,72.4,0,0
20160807_CB,34.646666667,10.526666667,28.72,69.14,1,1
20160807_CN,33.6875,10.2875,27.825,81.5125,0,1
20160807_DG,34.6,9.6,28.6,73.6,0,1
20160807_DJ,34.9,10.6,28.8,78.4,0,1
20160807_GB,35.233333333000004,11.458333332999999,29.045833333,72.295833333,1,1
20160807_GG,34.678571429,8.9761904762,29.452380952,66.714285714,9,1
20160807_GJ,33.1,8.7,27.5,89.6,0,1
20160807_GN,34.072727273000005,9.7318181818,28.595454545,76.977272727,0,1
20160807_GW,33.611111111,10.083333332999999,27.872222221999998,76.822222222,0,1
20160807_IC,32.62,7.11,28.62,82.28,0,0
20160807_JB,34.146666667,10.766666667,27.666666666999998,79.206666667,3,1
20160807_JJ,32.3,6.85,28.4,82.45,0,0
20160807_JN,33.163636364,8.6681818182,27.845454545,84.645454545,2,1
20160807_SU,35.0,8.0,30.6,56.0,8,1
20160807_US,33.3,8.9,28.9,81.9,1,1
20160808_BS,34.4,7.6,29.6,73.0,94,1
20160808_CB,34.76,11.42,28.786666667,67.3,42,1
20160808_CN,34.225,11.30625,28.2,79.28125,65,1
20160808_DG,35.6,10.7,28.5,73.4,75,1
20160808_DJ,34.8,10.3,29.7,72.8,47,1
20160808_GB,34.975,10.6625,28.133333333000003,77.891666667,78,1
20160808_GG,34.933333333,10.147619048,29.369047619,72.564285714,252,1
20160808_GJ,34.8,10.6,27.9,87.5,40,1
20160808_GN,35.686363635999996,11.3,28.227272727,78.427272727,76,1
20160808_GW,33.072222222,9.7,26.966666667,77.444444444,38,1
20160808_IC,32.72,6.89,28.8,90.48,41,0
20160808_JB,33.913333333000004,10.506666667000001,27.733333333,78.54,109,1
20160808_JJ,31.65,4.95,28.8,78.35,15,0
20160808_JN,34.136363636,10.009090909,28.118181818000004,81.631818182,69,1
20160808_SU,35.5,9.1,30.5,63.1,252,1
20160808_US,33.3,8.2,28.6,84.6,21,1
20160809_BS,32.9,6.7,28.9,70.6,85,0
20160809_CB,33.886666667,9.4266666667,28.206666666999997,73.106666667,36,1
20160809_CN,33.6125,9.5375,28.1,83.7,59,1
20160809_DG,31.8,6.9,27.7,66.8,53,0
20160809_DJ,34.3,8.9,28.4,80.9,37,1
20160809_GB,31.383333333000003,8.3791666667,26.683333333,75.104166667,73,0
20160809_GG,33.852380952,8.280952381,29.066666667,74.192857143,201,1
20160809_GJ,32.4,7.6,27.5,92.6,49,0
20160809_GN,32.990909091,8.5409090909,27.831818182,77.836363636,57,0
20160809_GW,31.072222221999997,8.3055555556,26.472222222,74.827777778,41,0
20160809_IC,33.29,8.04,29.08,87.41,52,1
20160809_JB,33.56,9.92,27.98,79.113333333,84,1
20160809_JJ,31.6,4.75,29.25,80.4,18,0
20160809_JN,32.763636364,8.1863636364,27.995454545,84.454545455,70,0
20160809_SU,33.6,7.2,29.3,68.3,227,1
20160809_US,30.1,6.3,26.5,84.0,13,0
20160810_BS,32.2,7.2,29.0,71.6,82,0
20160810_CB,34.24,9.526666666699999,28.74,69.72,33,1
20160810_CN,33.63125,9.20625,28.33125,81.60625,60,1
20160810_DG,35.4,12.4,29.4,62.6,53,1
20160810_DJ,34.6,9.4,29.3,76.4,30,1
20160810_GB,34.808333333,12.491666667,28.045833333,72.395833333,68,1
20160810_GG,33.988095238,8.7380952381,28.9,73.11428571399999,181,1
20160810_GJ,34.5,9.3,29.5,82.6,41,1
20160810_GN,34.277272726999996,10.336363636,28.822727273,75.113636364,74,1
20160810_GW,32.122222222,9.016666666699999,27.25,77.633333333,40,0
20160810_IC,31.02,5.53,28.06,88.36,59,0
20160810_JB,33.986666667,9.12,28.56,77.106666667,67,1
20160810_JJ,31.45,4.15,29.0,80.3,16,0
20160810_JN,33.822727273000005,9.0,28.8,81.19090909100001,61,1
20160810_SU,34.8,8.7,29.4,66.3,210,1
20160810_US,32.6,10.0,27.6,83.0,11,0
20160811_BS,34.8,7.9,30.6,72.1,81,1
20160811_CB,35.113333333,11.966666667,28.966666667,66.793333333,34,1
20160811_CN,34.85,12.175,28.59375,77.70625,55,1
20160811_DG,37.8,12.3,31.4,61.0,48,1
20160811_DJ,35.6,11.2,29.9,70.1,30,1
20160811_GB,35.8125,12.3125,29.195833333000003,71.204166667,57,1
20160811_GG,35.519047619,10.75,29.60952381,73.264285714,181,1
20160811_GJ,36.7,11.5,30.6,72.0,38,1
20160811_GN,36.322727273000005,11.322727273,29.936363636,74.631818182,61,1
20160811_GW,33.727777778000004,9.855555555599999,28.2,74.577777778,29,1
20160811_IC,33.53,7.69,28.92,88.82,47,1
20160811_JB,35.14,11.513333333,28.94,73.586666667,82,1
20160811_JJ,32.2,5.85,29.4,73.45,12,0
20160811_JN,35.859090909,10.686363636,29.854545455,75.7,63,1
20160811_SU,36.4,10.3,30.5,64.1,217,1
20160811_US,34.7,9.7,29.3,82.4,12,1
20160812_BS,34.5,6.6,31.0,72.1,76,1
20160812_CB,35.22,11.286666667,29.233333333,65.306666667,28,1
20160812_CN,34.78125,11.50625,28.625,77.31875,55,1
20160812_DG,37.7,11.3,31.8,58.5,70,1
20160812_DJ,36.5,11.6,30.3,67.5,28,1
20160812_GB,36.404166667,12.3125,29.754166667,69.758333333,68,1
20160812_GG,35.078571429,9.9428571429,29.352380951999997,77.11428571399999,150,1
20160812_GJ,37.2,11.3,30.6,72.6,37,1
20160812_GN,36.236363636,10.504545455,30.486363636,74.136363636,61,1
20160812_GW,34.311111111,10.627777777999999,28.6,73.311111111,34,1
20160812_IC,32.35,6.12,28.91,90.84,48,0
20160812_JB,35.146666667,11.2,28.88,74.28,54,1
20160812_JJ,32.9,6.05,29.7,71.85,7,0
20160812_JN,35.7,10.445454545,29.813636364,75.35,62,1
20160812_SU,35.9,9.5,30.4,68.3,238,1
20160812_US,35.3,9.7,29.8,83.9,12,1
20160813_BS,35.3,7.1,31.3,66.1,22,1
20160813_CB,34.526666667,10.426666667000001,28.98,68.226666667,11,1
20160813_CN,34.03125,10.48125,28.46875,80.93125,11,1
20160813_DG,38.1,12.0,32.4,51.1,9,1
20160813_DJ,36.0,10.8,30.2,70.6,8,1
20160813_GB,36.7625,12.4125,30.075,66.258333333,19,1
20160813_GG,34.521428571,8.5119047619,29.614285714,75.328571429,53,1
20160813_GJ,35.7,10.3,30.1,73.1,11,1
20160813_GN,36.345454545,10.663636364,30.295454545,70.445454545,28,1
20160813_GW,34.533333333,9.8277777778,29.155555556,72.188888889,10,1
20160813_IC,31.78,5.3,28.81,94.8,14,0
20160813_JB,34.38,10.92,28.48,75.44,22,1
20160813_JJ,33.0,6.25,29.85,68.65,2,0
20160813_JN,35.240909091,10.372727272999999,29.622727273000002,74.31363636399999,11,1
20160813_SU,35.1,8.3,30.2,67.9,61,1
20160813_US,35.7,9.7,31.0,75.9,2,1
20160814_BS,37.3,9.0,31.7,63.8,0,1
20160814_CB,33.713333333,9.0066666667,28.66,72.693333333,1,1
20160814_CN,33.50625,9.2875,28.45625,83.20625,1,1
20160814_DG,37.0,10.5,31.9,54.8,0,1
20160814_DJ,35.0,8.9,29.9,75.1,0,1
20160814_GB,35.375,10.6875,29.670833333,68.15,3,1
20160814_GG,32.514285714,6.3785714286,28.69047619,81.969047619,8,0
20160814_GN,36.55,11.309090909000002,30.304545455,69.904545455,3,1
20160814_GW,33.011111111,8.233333333300001,27.766666667,80.377777778,0,1
20160814_IC,30.33,3.62,28.33,96.46,2,0
20160814_JB,34.206666667,9.68,28.873333333,77.48,3,1
20160814_JJ,32.95,6.2,29.9,72.1,1,0
20160814_JN,34.3,8.9954545455,29.386363636,78.536363636,0,1
20160814_SU,31.8,4.5,28.9,74.0,7,0
20160814_US,34.9,7.9,30.3,73.4,2,1
20160815_BS,36.6,11.3,29.4,75.0,10,1
20160815_CB,34.333333333,9.4266666667,28.713333333,67.006666667,0,1
20160815_CN,33.55625,8.975,28.025,79.3625,4,1
20160815_DG,36.0,9.1,30.7,61.9,4,1
20160815_DJ,35.5,9.0,30.0,70.6,0,1
20160815_GB,34.604166667,9.8083333333,28.55,73.616666667,5,1
20160815_GG,33.754761905,8.4285714286,28.685714286,73.071428571,10,1
20160815_GJ,32.6,6.4,28.8,85.8,1,0
20160815_GN,35.118181818000004,9.304545454500001,29.05,76.609090909,4,1
20160815_GW,32.255555556,7.4,27.833333333000002,76.416666667,4,0
20160815_IC,31.5,5.93,27.87,87.89,3,0
20160815_JB,32.933333333,8.28,27.86,79.393333333,2,0
20160815_JJ,33.05,5.8,29.8,72.2,1,1
20160815_JN,32.827272727,7.131818181799999,28.504545455,82.44090909100001,6,0
20160815_SU,34.0,8.2,29.1,65.5,12,1
20160815_US,33.8,8.3,28.4,83.6,1,1
20160816_BS,30.9,5.9,28.0,80.3,106,0
20160816_CB,34.32,9.2866666667,28.833333333000002,61.373333333000005,46,1
20160816_CN,34.21875,10.475,27.99375,72.8125,86,1
20160816_DG,32.8,7.2,28.3,65.0,76,0
20160816_DJ,35.5,9.4,29.9,64.1,48,1
20160816_GB,32.608333333000004,8.5333333333,27.433333333,72.945833333,71,0
20160816_GG,34.323809524,9.535714285700001,28.861904761999998,70.19047619,239,1
20160816_GJ,34.9,9.9,28.7,76.0,55,1
20160816_GN,32.659090909,7.4227272726999995,27.813636364,80.277272727,91,0
