,kma_jid,t_max,hu,lag1_t_max,lag1_hu,lag2_t_max,lag2_hu,lag3_t_max,lag3_hu,lag4_t_max,lag4_hu,lag5_t_max,lag5_hu,lag6_t_max,lag6_hu,lag7_t_max,lag7_hu,pd_in,date,place,month,day_of_week,day,weekdayname,holiday,isHW,lag1_isHW,lag2_isHW,lag3_isHW,lag4_isHW,lag5_isHW,lag6_isHW,lag7_isHW,HW_diff,lag1_HW_diff,lag2_HW_diff,lag3_HW_diff,lag4_HW_diff,lag5_HW_diff,lag6_HW_diff,lag7_HW_diff,is_first,is_weekend
4231,20160921_JJ,24.7,65.85,24.95,60.8,22.7,85.6,26.55,92.65,28.2,89.9,26.15,82.7,27.1,77.2,27.1,77.8,14,2016-09-21,JJ,9,2,21,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4232,20160921_JN,24.786363636,66.709090909,25.572727273,65.072727273,25.045454545,75.640909091,23.618181818000004,89.590909091,24.490909091,94.818181818,23.731818181999998,92.1,28.922727273000003,81.93636363600001,27.590909091,82.73636363600001,55,2016-09-21,JN,9,2,21,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4233,20160921_SU,25.3,43.4,26.8,41.1,27.8,53.3,28.3,53.4,28.2,64.8,29.5,64.9,29.5,68.1,28.9,66.1,292,2016-09-21,SU,9,2,21,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4234,20160921_US,23.6,71.8,22.6,64.1,23.0,81.9,22.1,93.4,22.0,98.0,25.2,96.0,26.9,90.0,26.8,88.6,14,2016-09-21,US,9,2,21,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4235,20160922_BS,24.6,75.6,25.6,60.6,25.1,55.5,21.8,77.4,23.1,85.3,23.3,95.5,26.0,80.9,27.7,78.5,61,2016-09-22,BS,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4236,20160922_CB,25.586666667,66.233333333,23.393333333,64.086666667,24.34,56.446666666999995,23.693333333,67.373333333,21.9,83.673333333,20.833333333,94.666666667,26.38,79.313333333,28.78,71.733333333,39,2016-09-22,CB,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4237,20160922_CN,25.825,76.325,24.075,71.29375,24.6625,64.50625,25.50625,72.73125,23.05625,86.9,21.6,94.125,25.11875,89.7875,28.80625,79.025,53,2016-09-22,CN,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4238,20160922_DG,23.9,75.5,23.5,70.0,23.8,54.8,23.3,70.0,21.4,89.5,21.0,95.0,24.9,88.0,28.6,77.3,57,2016-09-22,DG,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4239,20160922_DJ,25.9,71.3,23.6,68.4,24.7,64.6,23.6,75.6,20.7,91.6,21.3,96.9,25.4,85.3,28.7,73.0,37,2016-09-22,DJ,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4240,20160922_GB,22.5125,80.49583333300001,23.525,71.841666667,23.245833333,62.416666667,22.183333333,74.0,21.275,88.725,20.745833333,95.770833333,25.091666667,88.76666666700001,27.354166666999998,84.304166667,67,2016-09-22,GB,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4241,20160922_GG,26.573809524,57.90952381,24.552380951999996,54.55,26.00952381,47.145238095,27.004761905,59.504761905,27.757142856999998,60.8,26.785714285999997,75.916666667,28.392857143,75.828571429,28.607142857,76.57619047600001,219,2016-09-22,GG,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4242,20160922_GJ,27.5,67.0,25.1,63.4,26.6,56.9,26.2,77.5,22.7,98.8,23.6,99.0,23.6,97.8,30.0,80.8,35,2016-09-22,GJ,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4243,20160922_GN,23.818181818000003,77.295454545,24.440909090999998,68.054545455,24.772727273,57.922727273,23.640909090999997,70.033333333,21.945454545,88.745454545,21.963636364,95.104545455,24.709090909,89.713636364,28.563636364,81.122727273,51,2016-09-22,GN,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4244,20160922_GW,23.95,73.95555555600001,22.922222222,72.938888889,22.922222222,64.81666666699999,22.711111110999997,70.95555555600001,23.661111111,72.761111111,23.627777778000002,84.472222222,27.094444444,76.327777778,26.411111111,81.327777778,41,2016-09-22,GW,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4245,20160922_IC,26.12,67.36,25.01,57.8,25.77,53.76,26.68,68.27,27.27,71.74,27.34,78.08,27.24,87.72,26.82,91.01,46,2016-09-22,IC,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4246,20160922_JB,25.9,71.52,24.593333333,67.9,24.88,61.16,25.56,72.72,20.486666667,92.38666666700001,21.273333333,94.89333333299999,22.7,92.32,29.573333333,75.21333333300001,99,2016-09-22,JB,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4247,20160922_JJ,24.8,70.25,24.7,65.85,24.95,60.8,22.7,85.6,26.55,92.65,28.2,89.9,26.15,82.7,27.1,77.2,15,2016-09-22,JJ,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4248,20160922_JN,26.104545455,72.127272727,24.786363636,66.709090909,25.572727273,65.072727273,25.045454545,75.640909091,23.618181818000004,89.590909091,24.490909091,94.818181818,23.731818181999998,92.1,28.922727273000003,81.93636363600001,64,2016-09-22,JN,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4249,20160922_SU,27.2,46.3,25.3,43.4,26.8,41.1,27.8,53.3,28.3,53.4,28.2,64.8,29.5,64.9,29.5,68.1,253,2016-09-22,SU,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4250,20160922_US,21.3,92.1,23.6,71.8,22.6,64.1,23.0,81.9,22.1,93.4,22.0,98.0,25.2,96.0,26.9,90.0,13,2016-09-22,US,9,3,22,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4251,20160923_BS,26.3,74.3,24.6,75.6,25.6,60.6,25.1,55.5,21.8,77.4,23.1,85.3,23.3,95.5,26.0,80.9,84,2016-09-23,BS,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4252,20160923_CB,26.826666666999998,70.013333333,25.586666667,66.233333333,23.393333333,64.086666667,24.34,56.446666666999995,23.693333333,67.373333333,21.9,83.673333333,20.833333333,94.666666667,26.38,79.313333333,39,2016-09-23,CB,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4253,20160923_CN,26.58125,80.81875,25.825,76.325,24.075,71.29375,24.6625,64.50625,25.50625,72.73125,23.05625,86.9,21.6,94.125,25.11875,89.7875,62,2016-09-23,CN,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4254,20160923_DG,26.8,72.4,23.9,75.5,23.5,70.0,23.8,54.8,23.3,70.0,21.4,89.5,21.0,95.0,24.9,88.0,68,2016-09-23,DG,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4255,20160923_DJ,27.0,75.0,25.9,71.3,23.6,68.4,24.7,64.6,23.6,75.6,20.7,91.6,21.3,96.9,25.4,85.3,49,2016-09-23,DJ,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4256,20160923_GB,25.420833333,79.5375,22.5125,80.49583333300001,23.525,71.841666667,23.245833333,62.416666667,22.183333333,74.0,21.275,88.725,20.745833333,95.770833333,25.091666667,88.76666666700001,62,2016-09-23,GB,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4257,20160923_GG,27.421428571,67.857142857,26.573809524,57.90952381,24.552380951999996,54.55,26.00952381,47.145238095,27.004761905,59.504761905,27.757142856999998,60.8,26.785714285999997,75.916666667,28.392857143,75.828571429,184,2016-09-23,GG,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4258,20160923_GJ,27.8,71.8,27.5,67.0,25.1,63.4,26.6,56.9,26.2,77.5,22.7,98.8,23.6,99.0,23.6,97.8,37,2016-09-23,GJ,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4259,20160923_GN,26.913636364000002,78.104545455,23.818181818000003,77.295454545,24.440909090999998,68.054545455,24.772727273,57.922727273,23.640909090999997,70.033333333,21.945454545,88.745454545,21.963636364,95.104545455,24.709090909,89.713636364,59,2016-09-23,GN,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4260,20160923_GW,24.927777778000003,76.25,23.95,73.95555555600001,22.922222222,72.938888889,22.922222222,64.81666666699999,22.711111110999997,70.95555555600001,23.661111111,72.761111111,23.627777778000002,84.472222222,27.094444444,76.327777778,41,2016-09-23,GW,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4261,20160923_IC,25.78,80.1,26.12,67.36,25.01,57.8,25.77,53.76,26.68,68.27,27.27,71.74,27.34,78.08,27.24,87.72,41,2016-09-23,IC,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4262,20160923_JB,26.8,72.43333333300001,25.9,71.52,24.593333333,67.9,24.88,61.16,25.56,72.72,20.486666667,92.38666666700001,21.273333333,94.89333333299999,22.7,92.32,96,2016-09-23,JB,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4263,20160923_JJ,24.9,73.1,24.8,70.25,24.7,65.85,24.95,60.8,22.7,85.6,26.55,92.65,28.2,89.9,26.15,82.7,23,2016-09-23,JJ,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4264,20160923_JN,26.609090909000003,76.713636364,26.104545455,72.127272727,24.786363636,66.709090909,25.572727273,65.072727273,25.045454545,75.640909091,23.618181818000004,89.590909091,24.490909091,94.818181818,23.731818181999998,92.1,56,2016-09-23,JN,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4265,20160923_SU,27.9,57.9,27.2,46.3,25.3,43.4,26.8,41.1,27.8,53.3,28.3,53.4,28.2,64.8,29.5,64.9,227,2016-09-23,SU,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4266,20160923_US,24.2,88.6,21.3,92.1,23.6,71.8,22.6,64.1,23.0,81.9,22.1,93.4,22.0,98.0,25.2,96.0,13,2016-09-23,US,9,4,23,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4267,20160924_BS,26.8,69.9,26.3,74.3,24.6,75.6,25.6,60.6,25.1,55.5,21.8,77.4,23.1,85.3,23.3,95.5,22,2016-09-24,BS,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4268,20160924_CB,27.846666666999997,70.18,26.826666666999998,70.013333333,25.586666667,66.233333333,23.393333333,64.086666667,24.34,56.446666666999995,23.693333333,67.373333333,21.9,83.673333333,20.833333333,94.666666667,8,2016-09-24,CB,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4269,20160924_CN,27.51875,80.575,26.58125,80.81875,25.825,76.325,24.075,71.29375,24.6625,64.50625,25.50625,72.73125,23.05625,86.9,21.6,94.125,18,2016-09-24,CN,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4270,20160924_DG,28.0,71.3,26.8,72.4,23.9,75.5,23.5,70.0,23.8,54.8,23.3,70.0,21.4,89.5,21.0,95.0,15,2016-09-24,DG,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4271,20160924_DJ,28.1,74.3,27.0,75.0,25.9,71.3,23.6,68.4,24.7,64.6,23.6,75.6,20.7,91.6,21.3,96.9,11,2016-09-24,DJ,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4272,20160924_GB,26.525,78.68333333300001,25.420833333,79.5375,22.5125,80.49583333300001,23.525,71.841666667,23.245833333,62.416666667,22.183333333,74.0,21.275,88.725,20.745833333,95.770833333,16,2016-09-24,GB,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4273,20160924_GG,28.152380951999998,70.078571429,27.421428571,67.857142857,26.573809524,57.90952381,24.552380951999996,54.55,26.00952381,47.145238095,27.004761905,59.504761905,27.757142856999998,60.8,26.785714285999997,75.916666667,62,2016-09-24,GG,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4274,20160924_GJ,27.8,75.0,27.8,71.8,27.5,67.0,25.1,63.4,26.6,56.9,26.2,77.5,22.7,98.8,23.6,99.0,11,2016-09-24,GJ,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4275,20160924_GN,27.795454545,76.859090909,26.913636364000002,78.104545455,23.818181818000003,77.295454545,24.440909090999998,68.054545455,24.772727273,57.922727273,23.640909090999997,70.033333333,21.945454545,88.745454545,21.963636364,95.104545455,21,2016-09-24,GN,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4276,20160924_GW,25.944444444000002,76.255555556,24.927777778000003,76.25,23.95,73.95555555600001,22.922222222,72.938888889,22.922222222,64.81666666699999,22.711111110999997,70.95555555600001,23.661111111,72.761111111,23.627777778000002,84.472222222,9,2016-09-24,GW,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4277,20160924_IC,26.18,81.51,25.78,80.1,26.12,67.36,25.01,57.8,25.77,53.76,26.68,68.27,27.27,71.74,27.34,78.08,7,2016-09-24,IC,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4278,20160924_JB,28.073333333,74.26,26.8,72.43333333300001,25.9,71.52,24.593333333,67.9,24.88,61.16,25.56,72.72,20.486666667,92.38666666700001,21.273333333,94.89333333299999,22,2016-09-24,JB,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4279,20160924_JJ,25.7,76.2,24.9,73.1,24.8,70.25,24.7,65.85,24.95,60.8,22.7,85.6,26.55,92.65,28.2,89.9,5,2016-09-24,JJ,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4280,20160924_JN,27.122727273000002,78.445454545,26.609090909000003,76.713636364,26.104545455,72.127272727,24.786363636,66.709090909,25.572727273,65.072727273,25.045454545,75.640909091,23.618181818000004,89.590909091,24.490909091,94.818181818,28,2016-09-24,JN,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4281,20160924_SU,28.9,60.6,27.9,57.9,27.2,46.3,25.3,43.4,26.8,41.1,27.8,53.3,28.3,53.4,28.2,64.8,49,2016-09-24,SU,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4282,20160924_US,25.0,82.8,24.2,88.6,21.3,92.1,23.6,71.8,22.6,64.1,23.0,81.9,22.1,93.4,22.0,98.0,2,2016-09-24,US,9,5,24,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4283,20160925_BS,27.6,69.8,26.8,69.9,26.3,74.3,24.6,75.6,25.6,60.6,25.1,55.5,21.8,77.4,23.1,85.3,3,2016-09-25,BS,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4284,20160925_CB,25.64,78.846666667,27.846666666999997,70.18,26.826666666999998,70.013333333,25.586666667,66.233333333,23.393333333,64.086666667,24.34,56.446666666999995,23.693333333,67.373333333,21.9,83.673333333,1,2016-09-25,CB,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4285,20160925_CN,26.15,85.2625,27.51875,80.575,26.58125,80.81875,25.825,76.325,24.075,71.29375,24.6625,64.50625,25.50625,72.73125,23.05625,86.9,4,2016-09-25,CN,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4286,20160925_DG,26.9,75.3,28.0,71.3,26.8,72.4,23.9,75.5,23.5,70.0,23.8,54.8,23.3,70.0,21.4,89.5,1,2016-09-25,DG,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4287,20160925_DJ,24.7,85.3,28.1,74.3,27.0,75.0,25.9,71.3,23.6,68.4,24.7,64.6,23.6,75.6,20.7,91.6,1,2016-09-25,DJ,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4288,20160925_GB,25.929166666999997,80.87083333300001,26.525,78.68333333300001,25.420833333,79.5375,22.5125,80.49583333300001,23.525,71.841666667,23.245833333,62.416666667,22.183333333,74.0,21.275,88.725,3,2016-09-25,GB,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4289,20160925_GG,28.383333333000003,70.126190476,28.152380951999998,70.078571429,27.421428571,67.857142857,26.573809524,57.90952381,24.552380951999996,54.55,26.00952381,47.145238095,27.004761905,59.504761905,27.757142856999998,60.8,11,2016-09-25,GG,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4290,20160925_GJ,27.9,79.5,27.8,75.0,27.8,71.8,27.5,67.0,25.1,63.4,26.6,56.9,26.2,77.5,22.7,98.8,0,2016-09-25,GJ,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4291,20160925_GN,27.495454545,77.413636364,27.795454545,76.859090909,26.913636364000002,78.104545455,23.818181818000003,77.295454545,24.440909090999998,68.054545455,24.772727273,57.922727273,23.640909090999997,70.033333333,21.945454545,88.745454545,1,2016-09-25,GN,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4292,20160925_GW,26.4,76.888888889,25.944444444000002,76.255555556,24.927777778000003,76.25,23.95,73.95555555600001,22.922222222,72.938888889,22.922222222,64.81666666699999,22.711111110999997,70.95555555600001,23.661111111,72.761111111,0,2016-09-25,GW,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4293,20160925_IC,26.67,81.66,26.18,81.51,25.78,80.1,26.12,67.36,25.01,57.8,25.77,53.76,26.68,68.27,27.27,71.74,0,2016-09-25,IC,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4294,20160925_JB,26.033333333,81.093333333,28.073333333,74.26,26.8,72.43333333300001,25.9,71.52,24.593333333,67.9,24.88,61.16,25.56,72.72,20.486666667,92.38666666700001,3,2016-09-25,JB,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4295,20160925_JJ,26.25,81.85,25.7,76.2,24.9,73.1,24.8,70.25,24.7,65.85,24.95,60.8,22.7,85.6,26.55,92.65,1,2016-09-25,JJ,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4296,20160925_JN,27.172727273000003,80.91818181800001,27.122727273000002,78.445454545,26.609090909000003,76.713636364,26.104545455,72.127272727,24.786363636,66.709090909,25.572727273,65.072727273,25.045454545,75.640909091,23.618181818000004,89.590909091,0,2016-09-25,JN,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4297,20160925_SU,29.7,57.6,28.9,60.6,27.9,57.9,27.2,46.3,25.3,43.4,26.8,41.1,27.8,53.3,28.3,53.4,16,2016-09-25,SU,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4298,20160925_US,28.0,74.1,25.0,82.8,24.2,88.6,21.3,92.1,23.6,71.8,22.6,64.1,23.0,81.9,22.1,93.4,1,2016-09-25,US,9,6,25,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
4299,20160926_BS,27.3,76.4,27.6,69.8,26.8,69.9,26.3,74.3,24.6,75.6,25.6,60.6,25.1,55.5,21.8,77.4,80,2016-09-26,BS,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4300,20160926_CB,25.813333333000003,77.586666667,25.64,78.846666667,27.846666666999997,70.18,26.826666666999998,70.013333333,25.586666667,66.233333333,23.393333333,64.086666667,24.34,56.446666666999995,23.693333333,67.373333333,54,2016-09-26,CB,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4301,20160926_CN,27.85,84.59375,26.15,85.2625,27.51875,80.575,26.58125,80.81875,25.825,76.325,24.075,71.29375,24.6625,64.50625,25.50625,72.73125,74,2016-09-26,CN,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4302,20160926_DG,25.9,83.6,26.9,75.3,28.0,71.3,26.8,72.4,23.9,75.5,23.5,70.0,23.8,54.8,23.3,70.0,68,2016-09-26,DG,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4303,20160926_DJ,26.8,83.3,24.7,85.3,28.1,74.3,27.0,75.0,25.9,71.3,23.6,68.4,24.7,64.6,23.6,75.6,46,2016-09-26,DJ,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4304,20160926_GB,24.683333333,87.8125,25.929166666999997,80.87083333300001,26.525,78.68333333300001,25.420833333,79.5375,22.5125,80.49583333300001,23.525,71.841666667,23.245833333,62.416666667,22.183333333,74.0,89,2016-09-26,GB,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4305,20160926_GG,27.752380952,71.014285714,28.383333333000003,70.126190476,28.152380951999998,70.078571429,27.421428571,67.857142857,26.573809524,57.90952381,24.552380951999996,54.55,26.00952381,47.145238095,27.004761905,59.504761905,250,2016-09-26,GG,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4306,20160926_GJ,28.6,87.4,27.9,79.5,27.8,75.0,27.8,71.8,27.5,67.0,25.1,63.4,26.6,56.9,26.2,77.5,41,2016-09-26,GJ,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4307,20160926_GN,26.381818181999996,85.527272727,27.495454545,77.413636364,27.795454545,76.859090909,26.913636364000002,78.104545455,23.818181818000003,77.295454545,24.440909090999998,68.054545455,24.772727273,57.922727273,23.640909090999997,70.033333333,72,2016-09-26,GN,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4308,20160926_GW,25.261111110999998,81.122222222,26.4,76.888888889,25.944444444000002,76.255555556,24.927777778000003,76.25,23.95,73.95555555600001,22.922222222,72.938888889,22.922222222,64.81666666699999,22.711111110999997,70.95555555600001,46,2016-09-26,GW,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4309,20160926_IC,28.51,80.45,26.67,81.66,26.18,81.51,25.78,80.1,26.12,67.36,25.01,57.8,25.77,53.76,26.68,68.27,57,2016-09-26,IC,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4310,20160926_JB,28.206666666999997,82.02,26.033333333,81.093333333,28.073333333,74.26,26.8,72.43333333300001,25.9,71.52,24.593333333,67.9,24.88,61.16,25.56,72.72,98,2016-09-26,JB,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4311,20160926_JJ,26.25,93.35,26.25,81.85,25.7,76.2,24.9,73.1,24.8,70.25,24.7,65.85,24.95,60.8,22.7,85.6,21,2016-09-26,JJ,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
4312,20160926_JN,27.772727273,86.418181818,27.172727273000003,80.91818181800001,27.122727273000002,78.445454545,26.609090909000003,76.713636364,26.104545455,72.127272727,24.786363636,66.709090909,25.572727273,65.072727273,25.045454545,75.640909091,85,2016-09-26,JN,9,0,26,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
